184.105.247.195 - - [23/Nov/2019:03:23:48 +0000] "GET / HTTP/1.1" 301 - "-" "-"
46.98.35.56 - - [23/Nov/2019:05:12:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 403 2 "http://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:20 +0000] "GET / HTTP/1.1" 301 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:22 +0000] "GET / HTTP/1.1" 200 81547 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/vendor/wdt-emoji/wdt-emoji-bundle.css HTTP/1.1" 200 1882 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/wp-live-chat-support/css/wplc_styles_pro.css HTTP/1.1" 200 232 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-includes/css/dist/block-library/style.css HTTP/1.1" 200 7447 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/contact-form-7/includes/css/styles.css HTTP/1.1" 200 651 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/mega-addons-for-visual-composer/css/style.css HTTP/1.1" 200 584 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css HTTP/1.1" 200 7439 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/revslider/public/assets/css/rs6.css HTTP/1.1" 200 11707 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/wp-live-chat-support/css/fontawesome-all.min.css HTTP/1.1" 200 12347 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/wp-live-chat-support/css/wplcstyle.css HTTP/1.1" 200 1157 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/wp-live-chat-support/css/themes/theme-default.css HTTP/1.1" 200 321 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/wp-live-chat-support/css/themes/modern.css HTTP/1.1" 200 4674 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/wp-live-chat-support/css/themes/position-bottom-right.css HTTP/1.1" 200 - "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/wp-live-chat-support/includes/blocks/wplc-chat-box/wplc_gutenberg_template_styles.css HTTP/1.1" 200 1357 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:24 +0000] "GET /wp-content/plugins/mega-addons-for-visual-composer/css/ihover.css HTTP/1.1" 200 77665 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/style.css HTTP/1.1" 200 2407 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey-child/style.css HTTP/1.1" 200 5478 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/bootstrap.min.css HTTP/1.1" 200 19599 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/bootstrap-select.min.css HTTP/1.1" 200 2153 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6970 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/swipebox.min.css HTTP/1.1" 200 1221 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/slick.css HTTP/1.1" 200 569 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/slick-theme.css HTTP/1.1" 200 866 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/jquery-ui.css HTTP/1.1" 200 8390 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/radio-checkbox.css HTTP/1.1" 200 768 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/styling-options.css HTTP/1.1" 200 3082 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/themes/homey/css/main.css HTTP/1.1" 200 44990 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-includes/js/jquery/jquery.js HTTP/1.1" 200 33776 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-includes/js/jquery/jquery-migrate.js HTTP/1.1" 200 7813 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/wplc_server.js HTTP/1.1" 200 7786 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
